Alloy_Name,Alloy_Type,Cu,Al,Cr,Mg,Ni,Si,Solid_Solution_Temp_K,Aging_Temp_K,Aging_Time_h,Electrical_Conductivity_IACS
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,2,51
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,4,51
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,6,53
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.25,32
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.5,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,1,36
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,2,37
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,4,39
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,6,39
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.25,23
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.5,35
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,1,38
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,2,40
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,4,40
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,6,42
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,0.5,24
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,1,27
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,2,30
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,4,32
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,8,34
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,673,16,35
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,0.5,29
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,1,31
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,2,34
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,4,37
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,8,41
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,723,16,44
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,0.5,33
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,1,36
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,2,40
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,4,43
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,8,45
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,773,16,47
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,0.5,38
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,1,39
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,2,42
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,4,42
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,8,44
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,823,16,46
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,0.5,38
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,1,39
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,2,39
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,4,40
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,8,41
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0,0,0,2.8,0.6,1173,873,16,43
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,0.5,28
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,1,31
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,2,34
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,4,40
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,8,43
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,673,16,47
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,0.5,36
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,1,45
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,2,47
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,4,50
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,8,51
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,723,16,52
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,0.5,44
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,1,45
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,2,49
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,4,51
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,8,52
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,773,16,54
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,0.5,45
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,1,46
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,2,47
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,4,47
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,8,48
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,823,16,50
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,0.5,43
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,1,44
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,2,45
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,4,46
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,8,47
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0,0,0,1.4,0.6,1173,873,16,48
Cu-2.25Ni-0.92Si,Cu-Ni-Si alloys,96.83,0,0,0,2.25,0.92,1173,720,1.67,19
Cu-2.42Ni-0.88Si,Cu-Ni-Si alloys,96.7,0,0,0,2.42,0.88,1173,720,11.11,29
Cu-2.9Ni-0.65Si,Cu-Ni-Si alloys,96.45,0,0,0,2.9,0.65,1173,720,5.56,27
Cu-1.5Ni-0.3Si-0.03P-0.05Mg,Cu-Ni-Si alloys,98.12,0,0,0.05,1.5,0.3,973,723,2,86
Cu-2.4Ni-0.6Si,Cu-Ni-Si alloys,97,0,0,0,2.4,0.6,1173,723,2,48
Cu-3.44Ni-0.86Si,Cu-Ni-Si alloys,95.7,0,0,0,3.44,0.86,1173,773,1,43
Cu-1.82Ni-1.62Co-0.86Si,Cu-Ni-Si alloys,95.7,0,0,0,1.82,0.86,1273,773,1,37
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,0.083,22
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,0.033333333,21
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,0.166666667,21
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,0.333333333,21
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,1,22
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,2,23
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,4,28
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,8,31
Cu-1.5Ni-1.5Si,Cu-Ni-Si alloys,97.943,0,0,0,1.39,0.67,1223,773,22.5,32
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,0.033333333,19
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,0.083333333,21
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,0.166666667,21
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,1,23
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,2,23
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,4,23
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,7,23
Cu-2.5Ni-2.5Si,Cu-Ni-Si alloys,96.572,0,0,0,2.34,1.09,1223,773,70,24
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,0.033333333,16
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,0.083333333,16
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,0.166666667,16
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,0.333333333,16
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,1,16
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,2,17
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,4,17
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,6,17
Cu-4.0Ni-4.0Si,Cu-Ni-Si alloys,94.402,0,0,0,3.77,1.83,1223,773,21,17
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,0.033333333,30
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,0.083333333,31
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,0.166666667,31
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,0.333333333,30
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,1,30
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,2,30
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,4,31
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,8,32
Cu-1.5Ni-0.8Si,Cu-Ni-Si alloys,98.283,0,0,0,1.38,0.33,1223,773,22,35
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,0.033333333,67
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,0.083333333,51
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,0.166666667,45
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,0.333333333,44
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,1,43
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,2,40
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,4,40
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,7,37
Cu-2.5Ni-1.3Si,Cu-Ni-Si alloys,97.128,0,0,0,2.32,0.56,1223,773,22,36
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,0.033333333,32
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,0.083333333,34
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,0.166666667,34
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,0.333333333,35
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,1,36
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,2,38
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,4,48
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,6,53
Cu-4.0Ni-2.0Si,Cu-Ni-Si alloys,95.339,0,0,0,3.77,0.89,1223,773,22,55
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,0.033333333,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,0.083333333,31
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,0.166666667,31
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,0.333333333,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,1,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,2,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,4,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,6,32
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,98.347,0,0,0,1.38,0.27,1223,773,22,35
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,0.033333333,26
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,0.083333333,30
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,0.166666667,38
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,0.333333333,40
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,1,42
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,2,45
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,4,45
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,8,47
Cu-1.5Ni-0.6Si,Cu-Ni-Si alloys,97.24,0,0,0,2.31,0.45,1223,773,22,51
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,0.033333333,30
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,0.083333333,33
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,0.166666667,34
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,0.333333333,35
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,1,35
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,2,37
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,4.5,41
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,8,51
Cu-4.0Ni-1.6Si,Cu-Ni-Si alloys,95.518,0,0,0,3.78,0.71,1223,773,22,55
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,0.033333333,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,0.083333333,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,0.166666667,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,0.333333333,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,1,38
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,2,37
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,4,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,8,36
Cu-1.5Ni-0.5Si,Cu-Ni-Si alloys,98.393,0,0,0,1.39,0.22,1223,773,22,36
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,0.033333333,26
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,0.083333333,29
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,0.166666667,33
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,0.333333333,39
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,1,44
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,2,47
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,4,47
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,6.5,47
Cu-2.5Ni-0.8Si,Cu-Ni-Si alloys,93.886,0,0,0,2.3,3.81,1223,773,21,48
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,0.033333333,29
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,0.083333333,31
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,0.166666667,31
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,0.333333333,32
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,1,34
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,2,39
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,4,38
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,8,37
Cu-4.0Ni-1.3Si,Cu-Ni-Si alloys,95.627,0,0,0,3.76,0.61,1223,773,70,47
Cu-3.0Ni-0.7Si,Cu-Ni-Si alloys,96.3,0,0,0,3,0.7,1223,723,0.5,34
Cu-2.3Ni-0.7Si-0.7Co,Cu-Ni-Si alloys,96.3,0,0,0,2.3,0.7,1223,723,4,45
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,1,28
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,3,28
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,5,29
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,10,32
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,20,31
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,673,40,35
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,1,28
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,3,28
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,5,29
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,10,34
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,20,38
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,723,40,39
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,1,27
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,3,35
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,5,36
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,10,40
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,20,39
Cu-2.8Ni-0.7Si,Cu-Ni-Si alloys,96.5,0,0,0,2.8,0.7,1223,773,40,41
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,1,24
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,3,28
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,5,31
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,10,33
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,20,34
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,673,40,38
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,1,26
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,3,29
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,5,32
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,10,36
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,20,38
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,723,40,39
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,1,32
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,3,35
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,5,36
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,10,41
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,20,56
Cu-2.8Ni-0.7Si-0.086V,Cu-Ni-Si alloys,96.414,0,0,0,2.8,0.7,1223,773,40,54
Cu-2.8Ni-0.7Si-0.17V,Cu-Ni-Si alloys,96.33,0,0,0,2.8,0.7,1223,673,1,25
Cu-2.8Ni-0.7Si-0.17V,Cu-Ni-Si alloys,96.33,0,0,0,2.8,0.7,1223,673,3,26
